date,ukr_actual,ea_mean,counterfactual_svar,gap_svar,oil_shock_ukr,supply_shock_ukr,demand_shock_ukr,demand_shock_ea,treatment_weight
2019-05-01,6.839840222112215,1.1909090909090911,3.848301291733437,2.9915389303787783,0.022687905461219515,-0.7952009918226852,0.8630393180517623,-2.077311259101696,0.45
2019-06-01,10.788965185367092,1.1818181818181819,5.560420449507475,5.228544735859616,-1.0078021785203177,-0.5498675657514263,0.8840663795768289,0.5137915198070829,0.45
2019-07-01,11.89685483722076,0.881818181818182,6.1736832515400515,5.723171585680708,0.13344221837903786,0.5129123894518638,-0.7963841956412641,-0.7861990399016737,0.45
2019-08-01,12.456899155725388,0.9545454545454546,6.679863118501111,5.777036037224277,-1.0588495142758054,0.09755736662509103,-0.35011869259992967,0.7169586628583156,0.45
2019-09-01,14.155643855962976,0.7636363636363636,8.044429297853288,6.111214558109689,0.5998291846842311,-0.9838132043057348,-0.19453376453756363,-0.3641107966745937,0.45
2019-10-01,17.46615752778591,0.6636363636363637,10.729079540148184,6.737077987637726,-0.7552254954428433,-1.0089119104581943,0.6690132594986163,-0.05797686588367532,0.45
2019-11-01,19.806120825152146,0.8727272727272727,12.288939713220024,7.517181111932121,0.801957105010769,-0.3038517148107769,0.020883002318188217,0.8023662278556238,0.45
2019-12-01,21.838759601626755,1.2363636363636363,14.075425680838759,7.763333920787996,0.24041902354928588,-0.5804555291584473,0.08987479903040851,0.7309854792454512,0.45
2020-01-01,24.869574517090157,1.3,15.544557380324981,9.325017136765176,-0.8769791996779241,-0.9573222734060605,0.9598749191241404,0.4317417337155687,0.45
2020-02-01,28.48356419872249,1.0727272727272728,17.479786373773596,11.003777824948894,-0.7887935773555318,0.23602083596055837,1.930871419898703,-0.6401933899479434,0.45
2020-03-01,34.4862754485634,0.6454545454545454,20.986637822586218,13.49963762597718,-3.3101733666386193,-0.6205009651869325,2.2657344477191383,-0.47897840306113754,0.45
